"CONTROL","TOTROOMS","PERPOVLVL","NOISE","DISHWASH","SOLAR","GARAGE","DINING","LAUNDY","NOSTEP","CONDO","RATINGHS","RATINGNH","NHQPCRIME","NHQPUBTRN","NHQRISK","NHQSCHOOL","NHQSCRIME","NOWIRE","TENURE","CELLPHONE","LANDLINE","PLUGS","SOGIRESP","PORCH","LEAKO","LEAKI","NOTOIL","PAINTPEEL","NEARABAND","NEARBARCL","NEARTRASH","INTLANG","OMB13CBSA","HHSEX","HHMAR","HHSPAN","HHCITSHP","MILHH","HHMOVE","HHRACE","HHGRAD","HHNATVTY","PARTNER","SAMESEXHH","HSHLDTYPE","NUMELDERS","NUMADULTS","NUMNONREL","HHYNGKIDS","HHOLDKIDS","NUMVETS","NUMYNGKIDS","NUMOLDKIDS","NUMSUBFAM","NUMSECFAM","NUMPEOPLE","HHADLTKIDS","GRANDHH","MULTIGEN","SAMEHHLD","HHFNTVTY","HHMNTVTY","HHPRNTHOME","HHGEN","HHSOGILGBT","HHSOGISO","HHSOGIG","UFINROOMS","STORIES","LOTSIZE","FINROOMS","YRBUILT","HOA","FOUNDTYPE","UNITFLOORS","UNITSIZE","BEDROOMS","KITCHENS","MONOXIDE","SMOKALRM","SPRNKSYSTM","WATSOURCE","FRIDGE","KITCHSINK","WASHER","COOKTYPE","COOKFUEL","DRYER","SEWTYPE","BATHROOMS","HOTWATER","HEATFUEL","FIREPLACE","ACPRIMARY","ACSECNDRY","HEATTYPE","SUPP1HEAT","SUPP2HEAT","HOT","COLD","NOWAT","WALLCRACK","FLOORHOLE","FNDCRUMB","ROOFSHIN","ROOFHOLE","ROOFSAG","WALLSIDE","WALLSLOPE","WINBOARD","WINBROKE","WINBARS","MOLDKITCH","MOLDBATH","MOLDBEDRM","MOLDBASEM","MOLDLROOM","MOLDOTHER","RODENT","ROACH","SEWBREAK","FUSEBLOW","ELECAMT","GASAMT","OILAMT","OTHERAMT","TRASHAMT","WATERAMT","UTILAMT","HHSEE","HHMEMRY","HHCARE","HHERRND","HHLDASTHMA","NUMASTHMAST","HHLDASTHMAER","ADEQUACY","POVLVLINC","UPKEEP","INSURAMT","HINCP","FINCP","TOTHCAMT","Class"
21011633,8,501,2,1,2,1,1,1,2,2,9,9,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,3,3,3,1,33340,1,1,2,1,6,2000,1,45,57,0,2,1,0,2,0,0,0,0,0,0,0,0,2,0,2,1,1,57,57,2,3,3,6,7,1,3,5,3,1990,2,1,3,6,3,1,1,1,2,1,1,1,1,1,2,1,1,4,2,2,2,1,12,1,11,14,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,70,70,0,0,10,80,230,2,2,2,2,2,1,2,1,19953,1,78,163100,163100,822,"No"
21011634,3,175,2,1,2,2,0,0,1,2,9,9,2,2,2,1,2,1,2,0,1,1,1,2,2,2,2,2,3,3,3,1,33340,2,4,2,4,6,2018,1,40,127,0,2,6,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1,127,127,3,1,2,1,3,0,3,NA,1,2000,2,NA,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,12,4,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,2,0,0,0,2,2,0,1,2,2,1,2,1,2,1,14411,1,21,25200,25200,1621,"Yes"
21011635,5,251,2,2,2,1,1,0,1,2,9,9,2,1,2,1,2,1,1,0,1,1,1,1,2,2,2,2,3,3,3,1,33340,2,3,2,1,6,1991,1,41,57,0,2,6,1,1,0,0,0,0,0,0,0,0,1,0,2,1,2,57,57,2,3,2,1,3,0,2,5,1,1990,2,1,2,8,2,1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,4,2,12,1,14,14,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,5,5,6,5,130,70,0,0,3,60,260,2,2,2,2,2,1,2,1,14338,1,100,36000,36000,982,"Yes"
21011636,6,1,1,1,2,1,1,0,1,2,10,10,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,3,3,3,1,33340,1,6,2,1,6,1972,1,40,57,0,2,4,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,57,57,1,3,2,1,1,0,3,5,1,1950,2,1,3,5,3,1,1,1,2,1,1,1,1,1,1,1,1,2,1,4,4,1,12,1,14,14,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,250,0,110,0,10,70,440,2,2,2,2,2,1,2,1,15553,1,59,100,100,3069,"Yes"
21011637,5,NA,2,1,2,1,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,2,NA,NA,NA,1,33340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,2,2010,2,NA,2,4,2,1,2,NA,NA,1,1,1,1,1,1,1,1,3,1,2,4,1,1,1,14,14,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
21011638,9,501,1,1,2,1,1,0,1,2,7,10,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,3,3,3,1,33340,1,1,2,1,6,1987,1,41,57,0,2,1,1,2,0,0,0,0,0,0,0,0,2,0,2,1,2,57,57,1,3,2,1,1,1,3,7,3,1919,2,2,3,6,4,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,4,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,70,150,0,0,3,3,220,2,2,2,2,2,1,2,1,18114,1,117,110000,110000,1568,"No"
21011639,7,501,2,1,2,1,1,1,1,2,9,9,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,3,3,3,1,33340,1,1,2,5,6,2015,4,45,210,0,2,1,0,2,0,0,2,0,0,2,0,0,4,0,2,2,1,210,210,1,1,2,1,1,0,3,3,2,1990,1,1,3,8,3,1,1,1,2,1,1,1,1,1,2,1,1,4,2,2,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,6,5,120,80,0,0,2,80,280,2,2,2,2,2,1,2,1,30217,1,92,339000,339000,2837,"No"
21011640,7,399,2,2,2,2,0,0,2,2,5,9,2,2,2,1,2,1,1,2,1,1,1,1,1,2,2,1,3,3,3,1,33340,2,3,2,1,6,1988,3,39,57,0,2,3,1,2,0,0,0,0,0,0,0,0,2,1,2,2,2,57,57,2,3,2,1,3,0,3,4,2,1960,2,1,3,NA,4,1,2,2,2,2,1,1,1,1,2,1,2,2,1,1,4,5,12,4,14,14,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,4,5,6,1,80,10,0,0,2,3,90,2,2,1,1,2,1,2,2,18114,2,87,72200,72200,578,"Yes"
21011645,5,501,1,1,2,1,1,1,1,1,9,9,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,3,3,3,1,33340,1,4,2,1,2,2007,1,44,57,0,2,4,1,1,0,0,0,1,0,0,0,0,1,0,2,1,1,57,57,2,3,2,1,1,1,2,NA,1,2000,1,NA,1,4,2,1,1,1,2,1,1,1,1,1,1,1,1,3,1,2,2,1,12,1,14,14,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,60,30,0,0,2,100,190,2,2,2,1,2,1,2,1,14290,1,28,124800,124800,676,"Yes"
21011646,5,153,2,1,2,1,0,0,1,2,7,7,2,2,2,1,2,1,1,0,1,1,1,1,2,2,2,2,3,3,3,1,33340,2,3,2,1,6,1971,1,39,57,0,2,6,1,1,0,0,0,0,0,0,0,0,1,0,2,1,4,57,57,2,3,2,1,3,0,2,2,1,1950,2,1,2,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,4,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,2,150,50,0,0,2,30,230,2,2,2,2,2,1,2,1,14373,1,187,22000,22000,699,"Yes"
21011647,10,317,2,1,2,1,1,1,2,2,9,7,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,3,3,3,1,33340,1,6,2,1,6,2007,1,44,57,0,2,4,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1,57,57,2,3,2,1,1,0,2,3,5,1960,2,1,2,8,3,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,4,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,50,100,0,0,2,50,200,2,2,2,2,2,1,2,1,14290,1,132,45300,45300,591,"No"
21011656,7,447,2,1,2,1,0,0,1,2,8,8,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,4,3,3,1,33340,1,1,2,1,6,2010,1,44,57,0,2,1,0,2,0,0,2,0,0,2,0,0,4,0,2,2,1,57,57,1,3,2,1,1,0,3,5,2,1980,2,1,3,6,4,1,1,1,2,2,1,1,1,1,1,1,2,4,2,2,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,150,100,0,0,30,10,290,2,2,2,2,2,1,2,1,30217,1,129,135000,135000,961,"No"
21011659,5,501,2,1,2,1,0,0,1,2,10,10,2,2,2,1,2,1,1,2,1,1,2,1,2,2,2,2,3,3,3,1,33340,1,1,2,1,2,2000,1,39,57,0,2,1,1,2,0,0,0,1,0,0,0,0,2,0,2,1,1,57,57,2,3,3,6,7,0,2,4,1,1940,2,1,2,5,3,1,1,1,2,2,1,1,1,1,1,1,4,2,2,2,1,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,160,190,0,3,2,3,350,2,2,2,2,2,1,2,1,18114,1,107,92100,92100,912,"No"
21011660,6,501,2,1,2,1,1,1,1,1,10,10,2,2,2,1,2,1,1,1,2,1,1,1,2,2,2,2,3,3,3,1,33340,2,6,2,1,6,2019,1,44,57,0,2,6,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,57,57,1,3,2,1,3,0,2,NA,1,2000,1,NA,1,6,3,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,2,1,12,1,14,14,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,80,20,0,0,2,2,100,2,2,2,2,2,1,2,1,15591,1,39,90000,90000,1729,"No"
21011661,5,501,2,1,2,1,0,0,2,2,8,8,1,2,2,NA,2,1,2,2,2,1,1,1,2,2,2,2,3,3,3,1,33340,2,3,2,1,2,2021,1,39,57,0,2,3,1,2,0,0,0,1,0,0,0,0,2,0,1,2,3,57,57,2,3,2,1,3,0,2,4,2,2000,2,1,2,6,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,4,5,12,2,14,14,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,1,2,0,0,0,2,2,0,1,1,1,2,2,1,2,1,18216,1,106,125200,125200,1306,"Yes"
21011662,6,501,2,1,2,1,0,1,1,2,10,10,2,2,2,1,2,1,1,4,1,1,1,1,2,2,2,2,3,3,3,1,33340,2,1,2,1,6,2007,1,44,57,0,2,1,0,4,0,0,0,0,0,0,0,0,4,2,2,2,1,57,57,1,3,2,1,3,0,2,5,2,2000,1,1,2,6,3,1,1,1,2,2,1,1,1,1,1,2,2,3,2,2,1,1,12,1,14,14,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,230,50,0,3,3,3,280,2,2,2,2,2,1,2,1,30911,1,91,182000,182000,774,"No"
21011663,5,423,1,1,2,1,0,0,2,2,8,8,2,2,2,NA,2,1,1,1,2,1,1,1,1,2,2,1,3,3,3,1,33340,1,6,2,1,6,2022,1,39,57,2,2,5,0,2,1,0,0,0,0,0,0,0,2,0,2,1,4,57,57,1,3,2,1,1,0,3,4,1,1940,2,3,3,5,3,1,2,1,2,2,1,1,1,1,1,1,2,3,1,2,4,1,12,1,11,14,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,80,110,0,0,10,3,200,2,2,2,2,2,1,2,1,19953,1,119,84360,80360,2400,"No"
21011664,8,337,2,1,2,1,1,0,1,2,9,9,2,2,2,1,2,1,1,2,1,1,1,1,2,2,2,2,3,3,3,1,33340,1,1,2,1,6,1996,1,41,57,0,2,1,2,2,0,0,0,0,0,0,0,0,2,0,2,1,1,57,57,2,3,2,1,1,0,3,4,2,1980,1,1,3,5,4,1,1,1,2,2,1,1,1,1,1,1,2,4,1,1,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,210,30,0,0,3,3,240,2,2,2,2,2,1,2,1,18070,1,140,60900,60900,682,"No"
21011665,10,198,2,1,2,1,1,0,1,2,10,10,2,2,2,1,2,1,1,3,2,1,2,1,2,2,2,2,3,3,3,1,33340,1,1,2,1,6,2008,1,44,57,0,2,1,0,3,0,0,1,0,0,1,0,0,4,1,2,2,1,57,57,2,3,3,6,7,0,3,5,5,1990,1,1,3,8,3,1,1,1,2,2,1,1,1,1,1,1,2,4,2,2,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,70,80,0,0,2,3,150,2,2,2,2,1,3,2,1,31340,1,134,62000,62000,3478,"No"
21011666,3,288,1,2,2,2,0,0,2,2,7,7,1,1,2,1,1,1,2,1,2,1,1,1,2,2,2,2,3,3,3,1,33340,2,4,2,1,6,2019,1,42,57,0,2,3,0,2,0,0,0,0,0,0,0,0,2,1,2,2,3,57,157,3,2,2,1,3,0,3,NA,1,1919,2,NA,3,2,1,1,1,1,2,1,1,1,2,1,1,5,1,1,2,2,4,2,5,1,14,14,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,60,2,0,0,2,2,60,2,2,2,2,2,1,2,2,20120,1,11,58000,58000,841,"Yes"
21011667,5,501,2,1,2,1,0,0,2,2,10,10,2,2,2,1,2,1,1,2,1,1,1,1,2,2,2,2,3,3,3,1,33340,2,1,2,4,6,2005,1,39,150,0,2,1,0,3,0,0,0,0,0,0,0,0,3,1,2,2,2,151,150,1,1,2,1,3,0,2,4,1,2000,1,1,2,4,3,1,1,1,1,1,1,1,1,1,1,2,1,4,2,2,4,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,90,110,0,0,4,70,274,2,2,2,2,2,1,2,1,23442,1,95,184600,184600,1760,"No"
21011668,8,501,1,1,2,1,1,1,1,2,9,9,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,3,3,3,1,33340,1,1,2,1,1,2001,1,44,57,0,2,1,0,2,0,0,0,0,0,0,0,0,2,0,2,1,1,57,57,2,3,2,1,1,0,3,3,3,1970,2,1,3,7,3,1,1,1,2,1,1,1,1,1,2,1,1,4,2,2,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,60,230,0,0,2,40,330,2,2,2,2,2,1,2,1,19953,1,130,154740,154740,2165,"No"
21011669,4,244,2,2,2,2,0,0,1,2,9,9,2,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2,3,3,3,1,33340,2,4,2,1,6,2011,1,39,57,0,2,6,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1,57,57,2,3,2,1,3,0,4,NA,1,1980,2,NA,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,12,12,1,14,14,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,4,5,6,5,40,0,0,0,2,2,40,2,2,2,2,2,1,2,1,14373,1,14,35000,35000,1054,"No"
21011672,5,278,1,1,2,1,0,1,1,2,8,6,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,3,3,3,1,33340,1,1,2,1,2,2009,1,44,57,0,2,1,0,2,0,0,0,1,0,0,0,0,2,0,2,1,1,57,57,1,3,2,1,1,0,3,3,1,1990,2,1,3,5,3,1,2,1,2,1,1,1,1,1,2,1,1,4,2,2,1,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,70,40,0,0,2,80,190,2,2,2,2,2,1,2,1,19953,1,115,55400,55400,3199,"No"
21011674,9,501,2,1,2,1,1,1,1,2,10,8,2,2,2,1,2,1,1,3,2,1,1,1,2,2,2,1,3,3,3,1,33340,2,1,2,1,6,2017,1,44,57,0,2,1,0,3,0,0,1,0,0,1,0,0,4,1,2,2,2,57,57,1,3,2,1,3,0,3,4,3,2010,2,1,3,7,4,1,1,1,2,2,1,1,1,1,2,1,1,5,2,2,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,130,90,0,0,80,30,330,2,2,2,2,2,1,2,1,31593,1,307,353000,353000,4681,"No"
21011675,8,393,2,1,2,1,1,0,1,2,7,7,2,2,2,1,2,1,1,2,1,1,2,1,2,2,2,2,3,3,3,1,33340,1,1,2,1,2,1973,1,43,57,0,2,1,2,2,0,0,0,1,0,0,0,0,2,0,2,1,1,57,57,2,3,3,6,7,0,3,5,2,1970,2,1,3,5,4,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,80,60,0,0,3,3,140,2,2,2,1,2,1,2,1,18070,1,112,71000,71000,822,"Yes"
21011676,5,430,2,1,2,1,1,0,1,1,10,10,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,3,3,3,1,33340,2,5,2,1,6,2003,1,39,57,0,2,6,0,1,0,0,0,0,0,0,0,0,1,0,2,1,4,57,57,2,3,2,1,3,0,2,NA,1,1990,1,NA,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,2,4,1,12,1,14,14,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,80,20,0,0,2,2,100,2,2,2,2,2,1,2,1,15591,1,74,67000,67000,695,"No"
21011679,11,501,2,1,2,1,1,1,1,2,8,8,2,2,2,1,2,1,1,2,1,1,2,1,2,2,2,2,4,3,3,1,33340,1,1,2,1,6,2002,1,45,57,0,2,1,1,2,0,0,0,0,0,0,0,0,2,0,2,1,1,57,57,2,3,3,6,7,0,3,5,5,2000,1,1,3,8,4,1,1,1,2,2,1,1,1,1,1,1,4,4,1,1,2,1,12,1,14,14,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,160,20,0,0,20,10,210,2,2,2,2,2,1,2,1,18010,1,129,152000,152000,2881,"No"
21011680,7,501,1,1,2,1,1,0,2,2,9,9,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,3,1,3,1,33340,2,1,2,1,1,2017,1,45,57,0,2,1,0,2,0,0,0,0,0,0,0,0,2,0,2,1,1,57,57,1,3,3,6,7,0,3,7,1,2000,2,1,3,9,4,1,1,1,2,2,1,1,1,1,3,3,2,5,3,3,1,1,12,1,14,14,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,200,370,0,0,4,3,574,2,2,2,2,2,1,2,1,19953,1,85,345000,345000,3773,"No"
21011683,7,435,2,1,2,1,0,1,1,2,9,9,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,3,3,3,1,33340,1,1,2,1,2,1999,1,45,57,0,2,1,2,2,0,0,0,1,0,0,0,0,2,0,2,1,1,57,57,1,3,2,1,1,0,3,4,2,1970,1,1,3,7,4,1,1,1,2,1,1,1,1,1,2,2,1,4,2,2,1,1,12,2,7,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,150,60,0,3,3,80,290,2,2,2,2,2,1,2,1,18114,1,120,78800,78800,1403,"No"
21011684,7,501,2,1,2,1,1,1,2,2,9,9,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,3,3,3,1,33340,2,1,2,1,6,2018,1,44,57,0,2,1,0,2,0,0,0,0,0,0,0,0,2,0,2,1,1,57,57,1,3,3,6,7,0,3,NA,2,1990,1,1,3,5,3,1,1,1,2,1,1,1,1,1,2,1,1,3,2,2,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,170,230,0,0,10,50,460,2,2,2,2,1,1,2,1,20019,1,86,156000,156000,1903,"No"
21011685,8,501,2,1,2,1,1,1,2,2,10,10,2,2,2,1,2,1,1,3,2,1,1,1,1,2,2,2,3,3,3,1,33340,1,1,2,1,6,2006,1,42,57,0,2,1,1,3,0,0,0,0,0,0,0,0,3,1,2,2,1,120,57,2,2,2,1,1,0,2,3,2,2000,1,1,2,9,4,1,1,1,2,1,1,1,1,1,2,2,1,5,2,2,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,5,5,6,5,170,370,0,0,2,80,620,2,2,2,2,2,1,2,1,23307,1,135,281000,281000,2650,"No"
21011686,7,501,2,1,2,1,0,1,1,2,10,10,2,2,2,1,2,1,1,4,1,1,1,1,2,2,2,2,3,3,3,1,33340,2,1,2,1,6,1999,1,45,57,0,2,1,0,4,0,0,0,0,0,0,0,0,4,2,2,2,2,57,57,1,3,2,1,3,0,3,3,3,1990,1,1,3,8,3,1,1,1,2,1,1,1,1,1,2,2,1,5,2,2,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,170,60,0,0,2,80,310,2,2,2,2,2,1,2,1,30733,1,144,188000,188000,1026,"No"
21011687,6,NA,2,1,2,1,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,2,NA,NA,NA,1,33340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,1,2020,1,NA,1,4,3,1,1,NA,NA,1,1,1,1,1,1,2,1,3,2,2,2,1,12,1,14,14,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
21011691,4,501,2,1,2,1,0,1,1,1,10,8,2,2,2,1,2,1,1,1,2,1,1,1,2,2,2,2,3,NA,3,1,33340,2,4,2,1,6,2020,1,40,57,0,2,6,0,1,0,0,0,0,0,0,0,0,1,0,2,1,4,57,57,1,3,2,1,3,0,4,NA,1,1940,2,NA,1,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,1,12,1,14,14,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,120,0,0,0,2,2,120,2,2,2,2,2,1,2,1,15679,1,90,206000,206000,899,"No"
21011692,4,13,1,2,2,1,0,0,1,2,5,7,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,3,3,3,1,33340,1,4,2,1,2,1990,1,39,57,0,2,4,1,1,0,0,0,1,0,0,0,0,1,0,2,1,1,57,57,2,3,2,1,1,0,2,5,2,1930,2,1,2,4,1,1,1,1,2,2,1,1,1,1,1,5,2,1,2,2,4,5,12,1,14,14,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,6,5,60,50,0,0,3,3,110,1,2,2,2,2,1,2,1,14338,1,19,1800,1800,309,"Yes"
21011693,6,NA,2,1,2,1,1,0,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,2,NA,NA,NA,1,33340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,4,1,1930,2,1,2,NA,3,1,1,NA,NA,1,1,1,1,1,2,1,1,2,2,2,4,1,12,1,14,14,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
21011694,7,474,2,1,2,1,0,0,2,2,9,8,2,2,2,1,2,1,1,NA,NA,1,2,1,2,2,2,2,3,3,3,1,33340,1,1,2,1,2,2014,1,39,57,0,2,1,2,2,0,0,0,1,0,0,0,0,2,0,2,1,1,57,57,2,3,3,6,7,0,2,4,3,1970,1,1,2,5,3,1,1,1,2,1,1,1,1,1,1,1,1,4,2,2,2,1,12,1,14,14,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,1,200,60,0,0,2,70,330,2,2,2,2,2,1,2,1,18070,1,70,85600,85600,714,"Yes"
21011695,7,501,2,1,2,1,1,0,2,2,10,10,2,2,2,1,2,1,1,3,1,1,1,1,2,2,2,2,3,3,3,1,33340,1,1,2,1,6,1992,1,39,57,0,2,1,2,3,0,0,0,0,0,0,0,0,3,1,2,2,1,57,57,2,3,2,1,1,0,3,4,2,1990,2,1,3,7,3,1,1,1,2,1,1,1,1,1,1,1,1,4,2,2,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,190,160,0,0,10,100,460,2,2,2,2,2,1,2,1,23384,1,150,184000,184000,1089,"No"
21011696,6,501,2,1,2,1,0,0,2,2,8,9,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,3,3,3,1,33340,2,1,2,1,6,2021,1,44,57,0,2,1,0,2,0,1,1,0,1,1,0,0,4,0,2,2,3,57,57,1,3,2,1,3,0,2,5,2,1970,2,1,2,8,3,1,1,1,2,2,1,1,1,1,2,1,2,3,2,2,1,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,100,220,0,0,2,3,320,2,2,2,2,2,1,2,1,30391,1,51,163000,163000,2390,"No"
21011697,12,434,2,1,2,1,1,1,1,2,10,10,2,2,2,1,2,1,1,2,1,1,NA,1,2,2,2,2,3,3,3,1,33340,2,1,2,1,6,2008,1,45,57,0,1,1,2,2,0,0,1,0,0,1,0,0,3,0,2,2,2,57,57,NA,3,NA,NA,NA,0,3,5,5,2000,1,1,3,9,5,1,1,1,2,2,1,1,1,1,2,2,1,5,2,2,1,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,100,160,0,0,3,3,260,2,2,2,2,2,1,2,1,24063,1,170,104400,104400,1836,"No"
